Employee_ID,Name,Highest_Degree,Skill,Work_Experience,Experience,Role,Certifications,Location
E4144,mrs. rhonda shaw,Bachelor,"['css', 'java', 'html', 'javascript', 'react', 'python']",14,Senior-level,Web Developer,"['React Certification', 'React Certification', 'CSS Certification']",south denise
E735,thomas hansen,Master,['javascript'],8,Mid-level,Software Engineer,"['React Certification', 'JavaScript Certification']",katherinemouth
E7161,julia torres,Ph.D.,"['javascript', 'css', 'java']",11,Senior-level,Product Manager,"['React Certification', 'Java EE', 'Java Certification']",port carla
E5629,tamara dodson,Bachelor,"['react', 'java', 'python', 'css']",6,Mid-level,DevOps Engineer,"['Advanced Python', 'CSS Certification', 'Advanced CSS']",west anthonytown
E6828,leah miller,Ph.D.,['html'],1,Entry-level,Data Scientist,"['Web Design Fundamentals', 'HTML Certification']",ericaview
E6562,adam johnson,Bachelor,"['css', 'python', 'java']",7,Mid-level,Software Engineer,"['CSS Certification', 'Java EE', 'Advanced CSS']",south adrianaside
E2755,dr. matthew davis jr.,Ph.D.,"['javascript', 'html']",7,Mid-level,UI/UX Designer,"['React Certification', 'JavaScript Certification', 'HTML Certification']",south michelleburgh
E6421,david chase,Bachelor,"['python', 'react', 'html', 'java', 'javascript']",9,Mid-level,DevOps Engineer,"['Web Design Fundamentals', 'Java EE', 'Python Certification']",port frank
E3252,margaret hicks,Master,"['python', 'react', 'javascript', 'java', 'html']",9,Mid-level,Data Scientist,"['Java EE', 'Web Design Fundamentals', 'React Certification']",jennifermouth
E1496,anne thomas,Bachelor,"['html', 'java']",13,Senior-level,Software Engineer,"['Java EE', 'HTML Certification', 'Java Certification']",charlesfurt
E1444,christopher gonzales md,Bachelor,"['react', 'java', 'html']",13,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'React Native Development', 'Java EE']",alvarezport
E6061,bruce sharp,Ph.D.,"['html', 'java', 'react', 'javascript', 'python', 'css']",14,Senior-level,Software Engineer,"['Java Certification', 'JavaScript Certification', 'Python Certification']",williamchester
E5259,lisa wood,Master,"['css', 'javascript', 'react']",2,Entry-level,DevOps Engineer,"['React Certification', 'CSS Certification', 'React Native Development']",joycechester
E7834,alicia quinn,Bachelor,"['css', 'react', 'javascript', 'python']",3,Entry-level,UI/UX Designer,"['React Native Development', 'Advanced Python', 'React Certification']",lozanoberg
E1037,joshua davis,Ph.D.,"['react', 'javascript', 'python', 'html']",4,Entry-level,UI/UX Designer,"['Web Design Fundamentals', 'JavaScript Certification', 'React Certification']",townsendbury
E586,daniel garcia,Master,"['css', 'react', 'python', 'java', 'html', 'javascript']",5,Mid-level,Product Manager,"['React Native Development', 'React Certification', 'JavaScript Certification']",west sharonville
E3323,maria hinton,Master,"['css', 'react']",2,Entry-level,DevOps Engineer,"['CSS Certification', 'React Native Development', 'React Certification']",port alexanderstad
E2281,brian waters,Master,"['java', 'html', 'javascript']",13,Senior-level,Software Engineer,"['React Certification', 'Java Certification', 'JavaScript Certification']",new shellyhaven
E4137,casey anthony,Ph.D.,['react'],7,Mid-level,DevOps Engineer,"['React Certification', 'React Native Development']",matthewville
E9024,carl baker,Bachelor,['python'],2,Entry-level,UI/UX Designer,"['Advanced Python', 'Python Certification']",south tiffanychester
E3631,richard moore,Master,"['javascript', 'react', 'java', 'python']",7,Mid-level,DevOps Engineer,"['React Native Development', 'React Certification', 'Java EE']",lake stacey
E4017,dr. marcia berry,Bachelor,"['css', 'react', 'java', 'python', 'html']",3,Entry-level,DevOps Engineer,"['Web Design Fundamentals', 'HTML Certification', 'Advanced Python']",port belindaview
E1114,debra jones,Ph.D.,"['javascript', 'css', 'python']",3,Entry-level,UI/UX Designer,"['Python Certification', 'Advanced Python', 'Advanced CSS']",port matthew
E6012,michael mathews,Ph.D.,"['html', 'css', 'javascript', 'java', 'react']",5,Mid-level,Software Engineer,"['Java EE', 'Java Certification', 'CSS Certification']",housebury
E17,thomas evans,Bachelor,"['java', 'react', 'html']",2,Entry-level,Software Engineer,"['React Native Development', 'Java EE', 'Web Design Fundamentals']",richmondfort
E2706,matthew foster,Ph.D.,"['java', 'javascript', 'python', 'html', 'react', 'css']",15,Senior-level,Data Scientist,"['Web Design Fundamentals', 'React Native Development', 'JavaScript Certification']",north christinachester
E822,donald jones,Ph.D.,"['java', 'css', 'html', 'python']",8,Mid-level,Web Developer,"['Java Certification', 'Advanced CSS', 'Java EE']",taylorfort
E454,jose schmidt,Master,"['css', 'react', 'javascript', 'html', 'java']",7,Mid-level,UI/UX Designer,"['CSS Certification', 'React Native Development', 'Advanced CSS']",fieldsburgh
E5476,daniel downs,Bachelor,"['css', 'java']",12,Senior-level,DevOps Engineer,"['Java Certification', 'Advanced CSS', 'CSS Certification']",cantumouth
E4779,amanda wilkerson,Ph.D.,"['html', 'css']",3,Entry-level,Data Scientist,"['Web Design Fundamentals', 'CSS Certification', 'Advanced CSS']",shariborough
E4353,dakota miller,Bachelor,['python'],3,Entry-level,DevOps Engineer,"['Python Certification', 'Advanced Python']",jeffreybury
E2182,sarah solis,Master,"['css', 'react', 'html', 'javascript', 'python', 'java']",8,Mid-level,Web Developer,"['JavaScript Certification', 'HTML Certification', 'Python Certification']",east christineport
E9100,daniel gonzalez,Bachelor,"['java', 'python', 'javascript']",9,Mid-level,Data Scientist,"['JavaScript Certification', 'Java Certification', 'Advanced Python']",hughesside
E6669,jamie contreras,Ph.D.,"['javascript', 'python', 'html', 'css', 'java', 'react']",10,Senior-level,Data Scientist,"['Advanced CSS', 'CSS Certification', 'JavaScript Certification']",romeroville
E4671,jessica jones,Master,"['css', 'react', 'html', 'python']",11,Senior-level,Product Manager,"['Web Design Fundamentals', 'React Native Development', 'Advanced Python']",west josephberg
E8655,steven jennings,Ph.D.,"['java', 'react', 'python']",10,Senior-level,Web Developer,"['Java EE', 'React Native Development', 'Python Certification']",south katherineborough
E1554,michaela bryant,Ph.D.,"['react', 'html', 'python', 'css', 'javascript']",8,Mid-level,Data Scientist,"['CSS Certification', 'HTML Certification', 'Web Design Fundamentals']",kellyburgh
E4896,jordan ortega,Ph.D.,['java'],8,Mid-level,DevOps Engineer,"['Java Certification', 'Java EE']",new davidchester
E6628,christopher johnston md,Ph.D.,"['html', 'javascript', 'react']",4,Entry-level,Product Manager,"['React Native Development', 'React Certification', 'Web Design Fundamentals']",east cynthia
E4883,nicole young,Ph.D.,"['javascript', 'react', 'html', 'java']",6,Mid-level,Product Manager,"['JavaScript Certification', 'Java EE', 'Web Design Fundamentals']",charlesburgh
E6068,david phillips,Ph.D.,"['java', 'html', 'javascript']",3,Entry-level,Product Manager,"['React Certification', 'Java Certification', 'Java EE']",east jennifer
E8106,sarah harris,Ph.D.,"['java', 'html']",12,Senior-level,Data Scientist,"['Java Certification', 'Java EE', 'HTML Certification']",new nicholas
E9359,mary murphy,Bachelor,"['python', 'javascript', 'html']",15,Senior-level,Software Engineer,"['HTML Certification', 'Web Design Fundamentals', 'Advanced Python']",juliehaven
E5667,john hoffman,Ph.D.,"['javascript', 'java']",6,Mid-level,Data Scientist,"['React Certification', 'Java EE', 'Java Certification']",south jacob
E6175,james russell,Master,"['javascript', 'react', 'java', 'css']",11,Senior-level,Data Scientist,"['React Certification', 'Java EE', 'Advanced CSS']",jonesbury
E7151,kelsey gordon,Ph.D.,"['html', 'java', 'react', 'python', 'css', 'javascript']",12,Senior-level,Product Manager,"['React Native Development', 'React Certification', 'Java EE']",west larryfurt
E1961,ruth shaw,Master,"['react', 'python', 'javascript']",13,Senior-level,Software Engineer,"['Advanced Python', 'React Native Development', 'JavaScript Certification']",south jeff
E5357,jack black,Ph.D.,"['react', 'python', 'css']",15,Senior-level,Product Manager,"['React Certification', 'Advanced CSS', 'Advanced Python']",benjaminborough
E7520,kellie carroll,Bachelor,['python'],3,Entry-level,Product Manager,"['Python Certification', 'Advanced Python']",west natashahaven
E695,alexandria carson,Bachelor,"['javascript', 'react']",2,Entry-level,UI/UX Designer,"['React Native Development', 'JavaScript Certification', 'React Certification']",laurashire
E6606,alyssa moore,Master,"['html', 'python', 'react', 'javascript', 'css']",5,Mid-level,Data Scientist,"['JavaScript Certification', 'HTML Certification', 'Web Design Fundamentals']",laurenland
E2235,jessica marshall,Master,"['javascript', 'react', 'css', 'java']",11,Senior-level,Software Engineer,"['JavaScript Certification', 'Java Certification', 'Advanced CSS']",port nicole
E4228,amy holder,Bachelor,"['html', 'css', 'java', 'python', 'react', 'javascript']",13,Senior-level,Software Engineer,"['Java Certification', 'Advanced CSS', 'Java EE']",bakerville
E3509,michael moran,Bachelor,"['python', 'javascript', 'react', 'css', 'java', 'html']",10,Senior-level,Product Manager,"['JavaScript Certification', 'Java EE', 'Advanced Python']",dianeside
E6634,andrew wheeler,Ph.D.,"['react', 'javascript', 'java', 'html', 'python', 'css']",6,Mid-level,Web Developer,"['Java Certification', 'React Certification', 'Java EE']",garciatown
E2359,brooke maxwell,Bachelor,"['css', 'java', 'html', 'python', 'javascript']",8,Mid-level,Web Developer,"['HTML Certification', 'JavaScript Certification', 'React Certification']",schultzview
E1872,kyle freeman,Master,"['react', 'html', 'javascript']",9,Mid-level,Web Developer,"['React Certification', 'React Native Development', 'HTML Certification']",dominiqueville
E1442,angela griffin,Master,['python'],9,Mid-level,Web Developer,"['Python Certification', 'Advanced Python']",new darlene
E1403,jessica schwartz,Ph.D.,"['html', 'css', 'javascript', 'python']",8,Mid-level,DevOps Engineer,"['JavaScript Certification', 'CSS Certification', 'Advanced CSS']",port jennifer
E4736,steven hammond,Ph.D.,"['css', 'javascript', 'java', 'python', 'react', 'html']",13,Senior-level,Product Manager,"['Web Design Fundamentals', 'Advanced CSS', 'Java Certification']",rachelton
E4495,nancy jordan,Bachelor,"['react', 'java', 'html', 'javascript', 'python', 'css']",3,Entry-level,Web Developer,"['Web Design Fundamentals', 'React Native Development', 'React Certification']",new brianberg
E4251,thomas jackson,Ph.D.,"['javascript', 'react', 'html', 'python', 'java']",10,Senior-level,DevOps Engineer,"['JavaScript Certification', 'React Certification', 'Python Certification']",port sarafort
E6059,lisa burns,Master,"['python', 'react']",2,Entry-level,Web Developer,"['React Certification', 'React Native Development', 'Advanced Python']",thomasfort
E5281,benjamin green,Ph.D.,"['java', 'python', 'react']",15,Senior-level,Data Scientist,"['Java Certification', 'React Certification', 'Advanced Python']",aguirreshire
E1208,misty phelps,Ph.D.,"['python', 'html', 'javascript', 'react']",5,Mid-level,Web Developer,"['JavaScript Certification', 'Web Design Fundamentals', 'React Certification']",powersstad
E9504,scott johnston,Bachelor,"['react', 'html']",12,Senior-level,Software Engineer,"['Web Design Fundamentals', 'HTML Certification', 'React Certification']",adamstad
E4667,jose huynh,Master,"['css', 'react', 'html', 'python']",6,Mid-level,UI/UX Designer,"['React Native Development', 'CSS Certification', 'Advanced CSS']",south eric
E3323,bianca martinez,Master,"['javascript', 'css', 'react', 'html']",9,Mid-level,DevOps Engineer,"['JavaScript Certification', 'CSS Certification', 'React Certification']",leslieport
E1007,emma thornton,Master,['python'],9,Mid-level,Web Developer,"['Advanced Python', 'Python Certification']",brookeberg
E5511,michael brady,Ph.D.,"['java', 'html']",12,Senior-level,Data Scientist,"['Java EE', 'Java Certification', 'HTML Certification']",petersenmouth
E9754,christopher kaufman,Bachelor,"['java', 'css', 'html', 'javascript', 'react', 'python']",12,Senior-level,Product Manager,"['React Certification', 'React Native Development', 'React Certification']",west anthonybury
E8441,kimberly wolfe,Bachelor,['java'],5,Mid-level,Data Scientist,"['Java EE', 'Java Certification']",west travis
E7439,julie huffman,Ph.D.,"['react', 'javascript', 'java', 'python', 'html', 'css']",4,Entry-level,Product Manager,"['JavaScript Certification', 'React Certification', 'Java Certification']",east craig
E358,jonathon mendez,Bachelor,['java'],2,Entry-level,UI/UX Designer,"['Java EE', 'Java Certification']",lake james
E7590,james hughes,Ph.D.,"['html', 'javascript', 'python', 'react', 'java']",5,Mid-level,Data Scientist,"['Advanced Python', 'Java EE', 'Python Certification']",north donnabury
E2677,joshua smith,Ph.D.,"['css', 'react', 'html', 'javascript']",1,Entry-level,Data Scientist,"['Web Design Fundamentals', 'React Certification', 'CSS Certification']",lake joshuaview
E5016,robert schaefer,Ph.D.,"['javascript', 'java']",8,Mid-level,DevOps Engineer,"['Java Certification', 'JavaScript Certification', 'React Certification']",new lindamouth
E6359,thomas taylor,Master,"['html', 'python', 'css', 'react', 'javascript']",12,Senior-level,Product Manager,"['Python Certification', 'JavaScript Certification', 'Advanced Python']",port edward
E872,chelsea christensen,Master,"['css', 'react', 'python', 'java', 'javascript', 'html']",8,Mid-level,DevOps Engineer,"['Advanced CSS', 'Advanced Python', 'React Native Development']",north katherine
E8378,jennifer wheeler,Master,"['react', 'html', 'css']",3,Entry-level,Data Scientist,"['HTML Certification', 'Advanced CSS', 'React Native Development']",snydertown
E2665,kenneth lam,Ph.D.,"['java', 'css', 'python', 'javascript']",8,Mid-level,Product Manager,"['Python Certification', 'Java Certification', 'Advanced CSS']",proctormouth
E5468,lauren taylor,Ph.D.,"['html', 'java', 'javascript', 'python', 'css']",7,Mid-level,Web Developer,"['JavaScript Certification', 'CSS Certification', 'HTML Certification']",martinport
E1088,lucas phillips,Ph.D.,"['java', 'javascript', 'css', 'react', 'html', 'python']",6,Mid-level,DevOps Engineer,"['Java Certification', 'React Certification', 'JavaScript Certification']",sanchezhaven
E9366,dustin anderson,Master,"['html', 'python', 'javascript']",3,Entry-level,UI/UX Designer,"['HTML Certification', 'Python Certification', 'React Certification']",lake ashley
E4053,cheryl dixon,Bachelor,"['java', 'react']",14,Senior-level,Data Scientist,"['React Native Development', 'Java Certification', 'React Certification']",nathanstad
E7719,daniel downs,Ph.D.,['react'],15,Senior-level,Product Manager,"['React Certification', 'React Native Development']",codystad
E8203,evan johnson,Master,"['java', 'react', 'html', 'javascript', 'css']",5,Mid-level,Data Scientist,"['Web Design Fundamentals', 'Advanced CSS', 'React Native Development']",samuelbury
E7621,christopher adams,Bachelor,"['html', 'javascript', 'react', 'css']",11,Senior-level,Product Manager,"['CSS Certification', 'HTML Certification', 'JavaScript Certification']",kathleenborough
E4229,janet jackson,Master,['javascript'],10,Senior-level,Data Scientist,"['React Certification', 'JavaScript Certification']",east noahburgh
E6412,bryan pena,Ph.D.,"['java', 'react', 'html', 'python', 'css', 'javascript']",13,Senior-level,Data Scientist,"['Java Certification', 'React Native Development', 'React Certification']",thomasmouth
E7626,randall colon,Master,"['html', 'python']",3,Entry-level,Software Engineer,"['Web Design Fundamentals', 'Advanced Python', 'Python Certification']",kellymouth
E8154,dr. catherine fox,Master,"['react', 'python']",10,Senior-level,Software Engineer,"['React Native Development', 'Python Certification', 'Advanced Python']",shannonfort
E1733,deanna garcia,Ph.D.,"['html', 'react', 'css']",10,Senior-level,DevOps Engineer,"['CSS Certification', 'HTML Certification', 'React Native Development']",frankmouth
E9956,john landry,Master,['html'],4,Entry-level,Software Engineer,"['HTML Certification', 'Web Design Fundamentals']",boydville
E2771,robert payne,Ph.D.,"['css', 'python', 'html', 'java', 'react']",15,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'Advanced Python', 'Advanced CSS']",new markfurt
E821,tracy valenzuela,Ph.D.,"['html', 'python', 'javascript']",8,Mid-level,UI/UX Designer,"['Advanced Python', 'HTML Certification', 'Web Design Fundamentals']",new pamela
E6025,lori miller,Ph.D.,"['react', 'java', 'css', 'python']",10,Senior-level,UI/UX Designer,"['CSS Certification', 'React Native Development', 'Advanced Python']",alejandrofort
E3561,susan taylor,Ph.D.,"['css', 'python', 'javascript', 'react', 'java', 'html']",8,Mid-level,Web Developer,"['Advanced Python', 'CSS Certification', 'Advanced CSS']",north christopherton
E9537,james wright,Bachelor,"['java', 'html', 'python', 'javascript']",7,Mid-level,DevOps Engineer,"['Java Certification', 'React Certification', 'Web Design Fundamentals']",phillipston
E6590,kylie aguilar,Bachelor,"['java', 'python', 'react']",13,Senior-level,Product Manager,"['Java EE', 'Advanced Python', 'React Certification']",powellview
E8204,joshua harris,Bachelor,"['java', 'javascript', 'html', 'python', 'react']",15,Senior-level,Product Manager,"['Java Certification', 'Web Design Fundamentals', 'Python Certification']",pennyport
E6547,madison carpenter,Ph.D.,['css'],9,Mid-level,DevOps Engineer,"['Advanced CSS', 'CSS Certification']",castroport
E6375,jennifer cole,Ph.D.,"['python', 'javascript']",5,Mid-level,Data Scientist,"['Advanced Python', 'JavaScript Certification', 'React Certification']",andrewland
E7182,paul williams,Ph.D.,"['java', 'javascript', 'html', 'react', 'css', 'python']",10,Senior-level,UI/UX Designer,"['Java Certification', 'CSS Certification', 'Advanced CSS']",north madelinemouth
E153,tara jensen,Master,"['html', 'css', 'react', 'javascript', 'python']",13,Senior-level,DevOps Engineer,"['React Native Development', 'Web Design Fundamentals', 'React Certification']",murphybury
E9164,kelly beard,Bachelor,"['javascript', 'css', 'react', 'java', 'python', 'html']",15,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'React Certification', 'React Certification']",hilltown
E1531,stephen george,Master,"['css', 'react', 'javascript']",5,Mid-level,Web Developer,"['Advanced CSS', 'JavaScript Certification', 'React Certification']",south rebeccaville
E1539,cynthia newton,Ph.D.,"['java', 'html', 'python', 'react', 'javascript']",14,Senior-level,UI/UX Designer,"['Web Design Fundamentals', 'HTML Certification', 'Java Certification']",new tiffanyfort
E7117,jerry jackson,Master,"['java', 'javascript']",12,Senior-level,DevOps Engineer,"['Java EE', 'JavaScript Certification', 'Java Certification']",south amberburgh
E5177,todd white,Ph.D.,"['java', 'javascript', 'css', 'html', 'python']",3,Entry-level,DevOps Engineer,"['HTML Certification', 'React Certification', 'Advanced Python']",south lisaburgh
E6817,kristin odom,Master,"['css', 'react', 'java', 'python', 'html', 'javascript']",1,Entry-level,UI/UX Designer,"['Python Certification', 'Java Certification', 'Advanced Python']",new jason
E6820,jackson kennedy,Master,"['css', 'html', 'python', 'java', 'react']",12,Senior-level,Data Scientist,"['Java EE', 'Python Certification', 'React Native Development']",raymondfort
E8722,lisa burke,Bachelor,"['javascript', 'html', 'react', 'python', 'css', 'java']",10,Senior-level,UI/UX Designer,"['Advanced CSS', 'Advanced Python', 'Java EE']",east erika
E6886,james johnson,Master,['python'],6,Mid-level,UI/UX Designer,"['Advanced Python', 'Python Certification']",port brandy
E3849,cheryl alvarez,Master,"['python', 'react']",13,Senior-level,Software Engineer,"['Python Certification', 'Advanced Python', 'React Native Development']",east michaela
E9318,marilyn martinez,Ph.D.,"['css', 'javascript', 'java', 'python']",11,Senior-level,Product Manager,"['Advanced CSS', 'React Certification', 'JavaScript Certification']",millerfurt
E4953,cristina williams,Bachelor,"['html', 'java', 'css']",10,Senior-level,Data Scientist,"['Web Design Fundamentals', 'Java Certification', 'CSS Certification']",joshuaview
E9138,jason fritz,Ph.D.,"['javascript', 'react', 'html', 'python']",9,Mid-level,DevOps Engineer,"['Web Design Fundamentals', 'React Certification', 'Advanced Python']",dominiqueville
E3888,sara gates,Master,"['react', 'javascript', 'java', 'python', 'css', 'html']",10,Senior-level,UI/UX Designer,"['Advanced Python', 'React Native Development', 'Python Certification']",jessicaborough
E1603,nicholas atkinson,Ph.D.,"['css', 'python', 'javascript']",15,Senior-level,Product Manager,"['CSS Certification', 'Advanced Python', 'Advanced CSS']",new davidfort
E7658,stephanie dillon,Master,"['javascript', 'java', 'react']",13,Senior-level,Software Engineer,"['JavaScript Certification', 'React Certification', 'React Certification']",north tracey
E4299,paul townsend,Ph.D.,"['java', 'javascript', 'python', 'css', 'react', 'html']",5,Mid-level,Software Engineer,"['CSS Certification', 'Java EE', 'Web Design Fundamentals']",lake melissa
E3178,david caldwell,Master,['react'],11,Senior-level,Data Scientist,"['React Certification', 'React Native Development']",lake danielmouth
E8703,jay day,Ph.D.,"['html', 'python', 'java', 'css', 'javascript']",2,Entry-level,Web Developer,"['JavaScript Certification', 'React Certification', 'Java EE']",lake tonya
E6234,michele garrett,Ph.D.,"['python', 'java']",12,Senior-level,Product Manager,"['Java EE', 'Advanced Python', 'Java Certification']",davidmouth
E5755,leah blair,Bachelor,"['css', 'javascript', 'python', 'java', 'html']",1,Entry-level,Data Scientist,"['JavaScript Certification', 'React Certification', 'Web Design Fundamentals']",victoriamouth
E6259,matthew weaver,Master,"['react', 'java', 'css']",13,Senior-level,Product Manager,"['Java Certification', 'React Certification', 'CSS Certification']",lake aaronchester
E784,mary gilbert,Ph.D.,"['html', 'javascript', 'react', 'python']",15,Senior-level,Software Engineer,"['JavaScript Certification', 'React Certification', 'Python Certification']",lake aaron
E223,steve adkins,Bachelor,"['python', 'javascript', 'css', 'java']",8,Mid-level,DevOps Engineer,"['JavaScript Certification', 'Advanced Python', 'Python Certification']",new dennis
E5135,james johnson,Ph.D.,"['python', 'javascript', 'css', 'java', 'html', 'react']",11,Senior-level,DevOps Engineer,"['React Native Development', 'Web Design Fundamentals', 'JavaScript Certification']",stephenville
E136,robert smith,Master,"['javascript', 'java']",8,Mid-level,UI/UX Designer,"['JavaScript Certification', 'Java Certification', 'React Certification']",west brianland
E4487,gary cummings,Bachelor,"['python', 'java', 'react', 'css', 'javascript', 'html']",2,Entry-level,Data Scientist,"['Web Design Fundamentals', 'Java EE', 'Java Certification']",bobbystad
E3082,jennifer jordan,Master,"['css', 'html', 'java']",13,Senior-level,Web Developer,"['CSS Certification', 'HTML Certification', 'Java EE']",christopherfort
E264,susan cole,Bachelor,['css'],14,Senior-level,Software Engineer,"['CSS Certification', 'Advanced CSS']",phillipstown
E3440,kelsey wilson,Ph.D.,"['javascript', 'html', 'css', 'java', 'react']",5,Mid-level,UI/UX Designer,"['JavaScript Certification', 'React Native Development', 'Advanced CSS']",new jenniferbury
E8091,spencer mckinney,Bachelor,"['html', 'python', 'javascript', 'java', 'css']",10,Senior-level,Web Developer,"['React Certification', 'Advanced Python', 'Advanced CSS']",west darrenside
E3509,joanna bishop,Master,"['java', 'html', 'javascript']",12,Senior-level,DevOps Engineer,"['Java Certification', 'JavaScript Certification', 'Web Design Fundamentals']",perrychester
E3570,joseph obrien,Ph.D.,"['java', 'react', 'css', 'python', 'html', 'javascript']",7,Mid-level,Data Scientist,"['React Certification', 'Advanced Python', 'JavaScript Certification']",east kevin
E3477,sheila cortez,Ph.D.,"['python', 'html']",6,Mid-level,Product Manager,"['Web Design Fundamentals', 'HTML Certification', 'Advanced Python']",east stevenburgh
E7733,larry wright,Ph.D.,"['html', 'javascript', 'python', 'java']",10,Senior-level,UI/UX Designer,"['Java EE', 'HTML Certification', 'Java Certification']",south davidtown
E3886,michael summers,Master,"['react', 'css']",11,Senior-level,Software Engineer,"['React Native Development', 'CSS Certification', 'Advanced CSS']",marthachester
E51,mitchell rodriguez,Bachelor,"['css', 'python', 'html', 'react']",6,Mid-level,Software Engineer,"['Python Certification', 'HTML Certification', 'Web Design Fundamentals']",henryland
E6983,joseph valenzuela,Master,"['javascript', 'react', 'css', 'java', 'python', 'html']",1,Entry-level,Software Engineer,"['Java Certification', 'JavaScript Certification', 'Web Design Fundamentals']",lisafort
E214,justin weber,Ph.D.,"['javascript', 'java', 'html', 'python', 'react', 'css']",11,Senior-level,Data Scientist,"['React Certification', 'Web Design Fundamentals', 'CSS Certification']",davidville
E6340,karen miller,Ph.D.,['python'],12,Senior-level,Data Scientist,"['Advanced Python', 'Python Certification']",curtisside
E9788,patrick ruiz,Bachelor,"['css', 'javascript', 'html', 'react', 'java', 'python']",14,Senior-level,UI/UX Designer,"['Java EE', 'CSS Certification', 'HTML Certification']",south susanland
E5502,mr. gary webster,Master,"['react', 'java', 'javascript', 'css', 'python', 'html']",9,Mid-level,Web Developer,"['Web Design Fundamentals', 'React Certification', 'Java EE']",michaelfort
E21,alexander walter,Master,"['java', 'css', 'html', 'react']",1,Entry-level,UI/UX Designer,"['Java EE', 'React Native Development', 'Advanced CSS']",gregoryside
E4527,susan bradley,Bachelor,"['react', 'java', 'javascript']",11,Senior-level,UI/UX Designer,"['Java EE', 'React Native Development', 'Java Certification']",emilyfurt
E5741,david fuentes,Ph.D.,"['python', 'html']",9,Mid-level,Web Developer,"['Web Design Fundamentals', 'HTML Certification', 'Advanced Python']",kerrland
E9956,eric palmer,Bachelor,['python'],3,Entry-level,Web Developer,"['Python Certification', 'Advanced Python']",martinezport
E3828,robin mclaughlin,Ph.D.,['react'],1,Entry-level,DevOps Engineer,"['React Native Development', 'React Certification']",micheletown
E4627,tabitha liu,Ph.D.,"['css', 'html', 'react']",1,Entry-level,UI/UX Designer,"['Advanced CSS', 'React Certification', 'Web Design Fundamentals']",choimouth
E8641,andrea hall,Ph.D.,"['python', 'javascript', 'css', 'html']",14,Senior-level,UI/UX Designer,"['HTML Certification', 'Advanced Python', 'JavaScript Certification']",west richard
E102,sandra zavala,Bachelor,"['html', 'javascript']",15,Senior-level,UI/UX Designer,"['React Certification', 'JavaScript Certification', 'HTML Certification']",port michaelchester
E1620,ryan marquez,Ph.D.,"['react', 'html', 'javascript', 'python']",13,Senior-level,DevOps Engineer,"['React Native Development', 'JavaScript Certification', 'React Certification']",lake thomasland
E4540,john nichols,Ph.D.,['java'],7,Mid-level,DevOps Engineer,"['Java EE', 'Java Certification']",south jamiefurt
E8526,douglas lucas,Bachelor,"['java', 'python']",10,Senior-level,UI/UX Designer,"['Python Certification', 'Java EE', 'Advanced Python']",harringtonside
E7992,ashley green,Bachelor,"['javascript', 'java', 'react', 'python']",7,Mid-level,Product Manager,"['Java EE', 'Java Certification', 'React Certification']",west robertoborough
E4788,amanda rodriguez,Ph.D.,"['python', 'css', 'react', 'java', 'html', 'javascript']",11,Senior-level,Software Engineer,"['HTML Certification', 'Advanced Python', 'JavaScript Certification']",adamstown
E3233,paul martin,Ph.D.,"['java', 'javascript', 'react', 'python', 'css', 'html']",7,Mid-level,Software Engineer,"['HTML Certification', 'React Certification', 'Java EE']",east victor
E5004,melissa smith,Ph.D.,"['css', 'html', 'javascript', 'react', 'python']",11,Senior-level,Software Engineer,"['CSS Certification', 'Web Design Fundamentals', 'HTML Certification']",west monicaville
E9741,megan boyle,Bachelor,"['python', 'html', 'javascript']",8,Mid-level,UI/UX Designer,"['Web Design Fundamentals', 'React Certification', 'Advanced Python']",lauramouth
E7430,nicholas anderson,Ph.D.,"['css', 'react', 'java', 'python', 'html', 'javascript']",1,Entry-level,Data Scientist,"['Java Certification', 'Java EE', 'React Certification']",north craig
E3250,christopher moore,Master,"['css', 'javascript']",4,Entry-level,Web Developer,"['Advanced CSS', 'CSS Certification', 'JavaScript Certification']",new carolynberg
E7882,joseph arnold,Ph.D.,"['html', 'java', 'css']",14,Senior-level,Product Manager,"['HTML Certification', 'Web Design Fundamentals', 'Advanced CSS']",dannyville
E4368,mark washington,Master,"['css', 'react']",13,Senior-level,Product Manager,"['React Certification', 'React Native Development', 'Advanced CSS']",changburgh
E4809,matthew callahan,Master,"['python', 'java', 'javascript']",15,Senior-level,UI/UX Designer,"['Advanced Python', 'React Certification', 'Java EE']",abigailton
E7983,kelly norton,Bachelor,['javascript'],5,Mid-level,DevOps Engineer,"['JavaScript Certification', 'React Certification']",christopherstad
E4261,lori johnson,Master,"['java', 'python', 'react', 'javascript', 'css', 'html']",12,Senior-level,Product Manager,"['React Certification', 'HTML Certification', 'JavaScript Certification']",west john
E147,cassandra ramirez,Ph.D.,"['html', 'react', 'python', 'java']",3,Entry-level,Web Developer,"['Advanced Python', 'React Native Development', 'React Certification']",huangland
E4674,mark brown,Master,['html'],10,Senior-level,Software Engineer,"['HTML Certification', 'Web Design Fundamentals']",turnerfort
E3170,danny chambers,Master,['css'],3,Entry-level,Data Scientist,"['CSS Certification', 'Advanced CSS']",east kathy
E9778,timothy foster,Bachelor,"['css', 'react', 'python', 'java']",11,Senior-level,DevOps Engineer,"['Advanced CSS', 'React Native Development', 'React Certification']",lynchport
